Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTest/daySequence1--00026.jpg;stop;733;454;736;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;26;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;26
dayTest/daySequence1--00027.jpg;stop;734;448;738;452;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;27;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;27
dayTest/daySequence1--00028.jpg;stop;736;440;740;444;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;28;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;28
dayTest/daySequence1--00029.jpg;stop;738;436;742;440;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;29;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;29
dayTest/daySequence1--00030.jpg;stop;740;436;744;440;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;30;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;30
dayTest/daySequence1--00031.jpg;stop;742;436;746;440;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;31;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;31
dayTest/daySequence1--00032.jpg;stop;744;438;748;442;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;32;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;32
dayTest/daySequence1--00033.jpg;stop;744;440;749;444;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;33;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;33
dayTest/daySequence1--00034.jpg;stop;745;444;750;449;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;34;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;34
dayTest/daySequence1--00035.jpg;stop;746;450;750;454;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;35;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;35
dayTest/daySequence1--00036.jpg;stop;747;452;752;456;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;36;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;36
dayTest/daySequence1--00037.jpg;stop;750;454;754;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;37;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;37
dayTest/daySequence1--00038.jpg;stop;752;450;756;454;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;38;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;38
dayTest/daySequence1--00039.jpg;stop;752;448;756;452;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;39;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;39
dayTest/daySequence1--00040.jpg;stop;754;450;758;454;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;40;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;40
dayTest/daySequence1--00041.jpg;stop;754;446;759;450;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;41;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;41
dayTest/daySequence1--00042.jpg;stop;756;448;760;452;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;42;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;42
dayTest/daySequence1--00043.jpg;stop;758;446;762;450;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;43;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;43
dayTest/daySequence1--00044.jpg;stop;758;446;762;450;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;44;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;44
dayTest/daySequence1--00045.jpg;stop;758;443;763;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;45;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;45
dayTest/daySequence1--00046.jpg;stop;760;442;764;446;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;46;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;46
dayTest/daySequence1--00047.jpg;stop;762;440;766;444;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;47;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;47
dayTest/daySequence1--00048.jpg;stop;763;438;767;442;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;48;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;48
dayTest/daySequence1--00049.jpg;stop;763;440;768;444;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;49;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;49
dayTest/daySequence1--00050.jpg;stop;764;440;768;444;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;50;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;50
dayTest/daySequence1--00051.jpg;stop;765;442;769;446;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;51;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;51
dayTest/daySequence1--00052.jpg;stop;766;442;770;446;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;52;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;52
dayTest/daySequence1--00053.jpg;stop;766;442;770;446;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;53;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;53
dayTest/daySequence1--00054.jpg;stop;766;442;770;446;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;54;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;54
dayTest/daySequence1--00055.jpg;stop;766;444;770;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;55;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;55
dayTest/daySequence1--00056.jpg;stop;766;444;770;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;56;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;56
dayTest/daySequence1--00057.jpg;stop;766;444;770;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;57;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;57
dayTest/daySequence1--00058.jpg;stop;767;444;772;449;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;58;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;58
dayTest/daySequence1--00059.jpg;stop;768;446;772;450;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;59;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;59
dayTest/daySequence1--00060.jpg;stop;767;446;772;450;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;60;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;60
dayTest/daySequence1--00061.jpg;stop;768;446;772;451;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;61;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;61
dayTest/daySequence1--00062.jpg;stop;768;448;772;453;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;62;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;62
dayTest/daySequence1--00063.jpg;stop;768;450;772;455;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;63;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;63
dayTest/daySequence1--00064.jpg;stop;768;452;772;456;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;64;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;64
dayTest/daySequence1--00065.jpg;stop;767;450;772;454;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;65;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;65
dayTest/daySequence1--00066.jpg;stop;768;450;772;454;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;66;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;66
dayTest/daySequence1--00067.jpg;stop;768;448;772;452;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;67;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;67
dayTest/daySequence1--00068.jpg;stop;768;448;772;452;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;68;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;68
dayTest/daySequence1--00069.jpg;stop;768;448;772;452;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;69;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;69
dayTest/daySequence1--00070.jpg;stop;768;448;772;452;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;70;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;70
dayTest/daySequence1--00071.jpg;stop;768;447;772;451;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;71;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;71
dayTest/daySequence1--00072.jpg;stop;767;446;772;451;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;72;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;72
dayTest/daySequence1--00073.jpg;stop;767;446;772;450;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;73;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;73
dayTest/daySequence1--00074.jpg;stop;766;446;770;450;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;74;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;74
dayTest/daySequence1--00075.jpg;stop;767;444;771;449;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;75;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;75
dayTest/daySequence1--00076.jpg;stop;766;444;770;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;76;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;76
dayTest/daySequence1--00077.jpg;stop;766;444;770;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;77;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;77
dayTest/daySequence1--00078.jpg;stop;766;442;770;446;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;78;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;78
dayTest/daySequence1--00079.jpg;stop;766;442;770;446;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;79;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;79
dayTest/daySequence1--00080.jpg;stop;766;440;770;445;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;80;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;80
dayTest/daySequence1--00081.jpg;stop;766;442;770;446;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;81;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;81
dayTest/daySequence1--00082.jpg;stop;765;442;770;446;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;82;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;82
dayTest/daySequence1--00083.jpg;stop;765;442;770;447;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;83;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;83
dayTest/daySequence1--00084.jpg;stop;765;442;769;447;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;84;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;84
dayTest/daySequence1--00085.jpg;stop;764;444;768;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;85;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;85
dayTest/daySequence1--00086.jpg;stop;764;442;768;447;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;86;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;86
dayTest/daySequence1--00087.jpg;stop;764;444;768;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;87;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;87
dayTest/daySequence1--00088.jpg;stop;764;442;768;447;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;88;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;88
dayTest/daySequence1--00089.jpg;stop;764;442;768;446;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;89;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;89
dayTest/daySequence1--00090.jpg;stop;762;442;767;447;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;90;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;90
dayTest/daySequence1--00091.jpg;stop;762;444;766;449;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;91;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;91
dayTest/daySequence1--00092.jpg;stop;762;446;766;450;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;92;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;92
dayTest/daySequence1--00093.jpg;stop;762;446;766;450;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;93;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;93
dayTest/daySequence1--00094.jpg;stop;760;446;765;450;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;94;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;94
dayTest/daySequence1--00095.jpg;stop;760;446;765;450;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;95;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;95
dayTest/daySequence1--00096.jpg;stop;760;444;764;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;96;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;96
dayTest/daySequence1--00097.jpg;stop;760;442;764;447;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;97;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;97
dayTest/daySequence1--00098.jpg;stop;760;442;765;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;98;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;98
dayTest/daySequence1--00099.jpg;stop;760;442;765;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;99;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;99
dayTest/daySequence1--00100.jpg;stop;758;442;764;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;100;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;100
dayTest/daySequence1--00101.jpg;stop;758;442;764;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;101;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;101
dayTest/daySequence1--00102.jpg;stop;758;442;764;448;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;102;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;102
dayTest/daySequence1--00103.jpg;stop;758;440;764;446;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;103;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;103
dayTest/daySequence1--00104.jpg;stop;757;438;763;444;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;104;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;104
dayTest/daySequence1--00105.jpg;stop;756;435;762;441;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;105;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;105
dayTest/daySequence1--00106.jpg;stop;756;432;762;438;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;106;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;106
dayTest/daySequence1--00107.jpg;stop;756;428;762;434;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;107;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;107
dayTest/daySequence1--00108.jpg;stop;756;428;762;434;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;108;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;108
dayTest/daySequence1--00109.jpg;stop;755;428;761;434;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;109;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;109
dayTest/daySequence1--00110.jpg;stop;755;428;761;434;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;110;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;110
dayTest/daySequence1--00111.jpg;stop;755;428;761;434;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;111;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;111
dayTest/daySequence1--00112.jpg;stop;754;428;760;434;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;112;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;112
dayTest/daySequence1--00113.jpg;stop;754;430;760;436;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;113;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;113
dayTest/daySequence1--00114.jpg;stop;753;430;759;436;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;114;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;114
dayTest/daySequence1--00115.jpg;stop;753;428;759;434;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;115;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;115
dayTest/daySequence1--00116.jpg;stop;752;426;758;432;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;116;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;116
dayTest/daySequence1--00117.jpg;stop;752;426;758;432;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;117;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;117
dayTest/daySequence1--00118.jpg;stop;752;426;758;432;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;118;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;118
dayTest/daySequence1--00119.jpg;stop;752;426;758;432;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;119;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;119
dayTest/daySequence1--00120.jpg;stop;752;426;758;432;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;120;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;120
dayTest/daySequence1--00121.jpg;stop;753;428;759;434;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;121;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;121
dayTest/daySequence1--00122.jpg;stop;754;428;760;434;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;122;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;122
dayTest/daySequence1--00123.jpg;stop;755;430;761;436;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;123;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;123
dayTest/daySequence1--00124.jpg;stop;755;430;761;436;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;124;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;124
dayTest/daySequence1--00125.jpg;stop;756;432;762;438;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;125;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;125
dayTest/daySequence1--00126.jpg;stop;756;430;762;436;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;126;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;126
dayTest/daySequence1--00127.jpg;stop;758;432;764;438;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;127;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;127
dayTest/daySequence1--00128.jpg;stop;758;430;764;436;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;128;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;128
dayTest/daySequence1--00129.jpg;stop;758;430;764;436;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;129;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;129
dayTest/daySequence1--00130.jpg;stop;759;429;765;436;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;130;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;130
dayTest/daySequence1--00131.jpg;stop;760;428;766;434;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;131;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;131
dayTest/daySequence1--00132.jpg;stop;761;426;767;432;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;132;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;132
dayTest/daySequence1--00133.jpg;stop;762;428;768;434;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;133;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;133
